1, 89, 89
2, 117, 161
3, 117, 195
4, 117, 195
5, 117, 195
6, 117, 199
7, 137, 242
8, 137, 242
9, 137, 242
10, 137, 245
11, 137, 302
12, 495, 660
13, 496, 663
14, 496, 663
15, 496, 663
16, 496, 663
17, 496, 663
18, 496, 664
19, 496, 664
20, 496, 664
21, 496, 664
29, 499, 667
76, 502, 670
121, 511, 679
667, 511, 681
1398, 516, 686
1415, 517, 687
1520, 528, 698
1527, 537, 707
3573, 616, 847
3685, 621, 852
3782, 624, 855
3793, 625, 856
3870, 635, 866
3965, 635, 869
10758, 637, 871
13139, 639, 873
16177, 639, 873
19512, 639, 873
24026, 639, 873
27763, 639, 876
29609, 639, 883
42652, 639, 883
50081, 645, 889
50326, 658, 902
51847, 658, 904
64540, 658, 904
78620, 658, 904
92770, 658, 904
93177, 658, 909
104839, 658, 909
112773, 658, 911
125193, 661, 914
125259, 663, 916
125961, 663, 928
126035, 663, 936
126056, 669, 942
126204, 670, 945
126228, 672, 947
126848, 675, 950
126861, 675, 959
136454, 678, 962
146067, 678, 962
157582, 678, 962
161965, 678, 962
165857, 678, 962
172412, 678, 962
183775, 678, 962
190051, 678, 962
194151, 678, 962
200508, 678, 962
207572, 678, 962
218854, 678, 962
225420, 678, 965
225894, 678, 967
226674, 678, 973
227361, 678, 974
228701, 680, 976
232240, 682, 978
240715, 683, 979
242959, 683, 979
245373, 683, 979
248177, 683, 979
251026, 683, 979
254299, 683, 979
258219, 683, 979
264207, 683, 979
274868, 683, 979
278195, 683, 992
292780, 683, 992
300467, 683, 992
311576, 683, 992
320973, 683, 992
325576, 684, 997
325580, 684, 999
325997, 684, 1000
337574, 685, 1001
349751, 685, 1001
358666, 685, 1002
369577, 685, 1002
369642, 685, 1004
384276, 685, 1004
397375, 685, 1004
404075, 685, 1004
407347, 685, 1004
410768, 685, 1004
421026, 685, 1004
430313, 685, 1004
443133, 685, 1004
445792, 685, 1007
452039, 685, 1007
460678, 685, 1007
468737, 685, 1007
476031, 685, 1007
477929, 685, 1007
479606, 685, 1007
481377, 685, 1007
483466, 685, 1007
485913, 685, 1007
488410, 685, 1007
491440, 685, 1007
495495, 685, 1007
502391, 685, 1007
509094, 685, 1007
521831, 685, 1007
533833, 685, 1007
538591, 692, 1014
538918, 693, 1015
539404, 694, 1016
550271, 694, 1018
554981, 694, 1018
564229, 694, 1018
573872, 695, 1025
579517, 695, 1025
590915, 695, 1025
597569, 695, 1026
597594, 697, 1028
601798, 698, 1029
611628, 698, 1029
613093, 698, 1031
623550, 698, 1031
633912, 698, 1031
647744, 698, 1031
649585, 698, 1032
656133, 698, 1032
658910, 698, 1033
659612, 699, 1034
671530, 699, 1034
683855, 699, 1034
694764, 699, 1036
694850, 699, 1042
695664, 699, 1057
709102, 699, 1057
719496, 699, 1057
721340, 699, 1057
723313, 699, 1057
725683, 699, 1057
728056, 699, 1057
730592, 699, 1057
733291, 699, 1057
736590, 699, 1057
740746, 699, 1057
747720, 699, 1057
750056, 699, 1057
752108, 699, 1057
754451, 699, 1057
757018, 699, 1057
759571, 699, 1057
762507, 699, 1057
765562, 699, 1057
770177, 699, 1057
776602, 699, 1057
780508, 700, 1058
794454, 700, 1058
808385, 700, 1058
820974, 700, 1065
824944, 700, 1065
828336, 700, 1065
833002, 700, 1065
840974, 700, 1065
856559, 700, 1065
867763, 700, 1066
872207, 700, 1066
875329, 700, 1066
879121, 700, 1066
884863, 700, 1066
897250, 700, 1066
906491, 702, 1068
908181, 703, 1069
920345, 703, 1069
935108, 703, 1069
946738, 703, 1069
959977, 703, 1069
962105, 704, 1070
962147, 704, 1071
972731, 704, 1071
988580, 704, 1071
993944, 704, 1072
1007057, 704, 1072
1012758, 704, 1078
1020649, 704, 1078
1032775, 704, 1078
1047243, 704, 1078
1060668, 704, 1078
1073701, 704, 1078
1086394, 704, 1078
1097162, 704, 1078
1111362, 704, 1078
1111407, 704, 1099
1118162, 706, 1101
1129561, 706, 1101
1140311, 706, 1102
1147393, 706, 1104
1160668, 706, 1104
1172305, 706, 1104
1176138, 706, 1104
1178016, 706, 1104
1179865, 706, 1104
1181815, 706, 1104
1183920, 706, 1104
1186288, 706, 1104
1188746, 706, 1104
1191741, 706, 1104
1195585, 706, 1104
1201371, 706, 1104
1217901, 706, 1104
1230151, 706, 1104
1242436, 706, 1104
1256624, 706, 1104
1268477, 706, 1104
1280684, 706, 1104
1293678, 706, 1104
1303611, 706, 1104
1306182, 706, 1104
1335476, 706, 1104
1352129, 706, 1104
1363340, 706, 1104
1364415, 706, 1105
1376173, 706, 1105
1388388, 706, 1105
1402849, 706, 1105
1413038, 706, 1105
1425057, 706, 1106
1436284, 706, 1106
1449712, 706, 1106
1461467, 706, 1106
1477039, 706, 1106
1483360, 707, 1107
1485188, 707, 1108
1498488, 707, 1108
1513485, 707, 1108
1526699, 707, 1108
1538179, 707, 1109
1549891, 707, 1109
1564492, 707, 1109
1568673, 709, 1111
1569698, 709, 1112
1577080, 709, 1112
1591615, 709, 1112
1601701, 709, 1112
1603442, 710, 1114
1614036, 710, 1114
1628642, 710, 1114
1634096, 710, 1115
1634156, 710, 1116
1643614, 710, 1116
1652365, 710, 1116
1661720, 710, 1116
1665836, 710, 1117
1665983, 711, 1118
1674302, 711, 1118
1686675, 711, 1118
1698527, 711, 1118
1709529, 711, 1118
1722255, 711, 1118
1734185, 711, 1118
1745564, 711, 1118
1759884, 711, 1118
1769545, 711, 1118
1782626, 711, 1118
1793663, 711, 1118
1805652, 711, 1118
1819347, 711, 1118
1821443, 711, 1119
1831824, 711, 1119
1843876, 711, 1119
1854622, 711, 1123
1863484, 711, 1123
1877891, 711, 1123
1888201, 711, 1123
1889236, 711, 1123
1890228, 711, 1123
1891111, 711, 1123
1892084, 711, 1123
1893235, 711, 1123
1894353, 711, 1123
1895537, 711, 1123
1896718, 711, 1123
1897903, 711, 1123
1899131, 711, 1123
1900389, 711, 1123
1901749, 711, 1123
1903135, 711, 1123
1904563, 711, 1123
1905997, 711, 1123
1907486, 711, 1123
1909019, 711, 1123
1910477, 711, 1123
1912044, 711, 1123
1913867, 711, 1123
1917130, 711, 1123
1941736, 711, 1123
1955355, 711, 1123
1968408, 711, 1123
1981891, 711, 1123
1986545, 711, 1128
1997504, 711, 1128
2001669, 711, 1128
2009412, 711, 1128
2021917, 711, 1128
2034973, 711, 1128
2045033, 711, 1128
