1, 1338, 1338
2, 1341, 1341
3, 1514, 1835
4, 1514, 2039
5, 1516, 2042
6, 1516, 2058
1202, 1516, 2060
1748, 1519, 2087
2347, 1521, 2188
2642, 1521, 2191
3030, 1521, 2196
4401, 1521, 2198
6199, 1521, 2200
8226, 1521, 2200
9742, 1521, 2203
11592, 1521, 2203
12655, 1544, 2351
12659, 1544, 2372
12928, 1546, 2374
13043, 1546, 2375
15028, 1546, 2375
17176, 1546, 2375
17956, 1546, 2449
18640, 1546, 2453
20599, 1546, 2456
22086, 1546, 2552
22769, 1546, 2555
25717, 1546, 2555
28681, 1546, 2555
31806, 1546, 2555
33560, 1546, 2557
33865, 1546, 2708
34160, 1546, 2709
34548, 1546, 2715
38566, 1546, 2715
39745, 1546, 2718
43640, 1546, 2718
47189, 1546, 2718
48302, 1546, 2739
48598, 1707, 2902
48602, 1707, 2926
48871, 1707, 2927
48893, 1707, 2929
48897, 1707, 2931
48986, 1707, 2933
52435, 1709, 2935
120081, 1709, 2935
188941, 1709, 2935
258030, 1709, 2935
326105, 1709, 2935
396572, 1709, 2935
464519, 1709, 2935
530949, 1709, 2935
598257, 1709, 2935
666254, 1709, 2935
733937, 1709, 2935
801820, 1709, 2935
870236, 1709, 2935
939349, 1709, 2935
1008023, 1709, 2935
1076006, 1709, 2935
1144066, 1709, 2935
1214004, 1709, 2935
1281610, 1709, 2935
1349201, 1709, 2935
1417049, 1709, 2935
1485854, 1709, 2935
1555580, 1709, 2935
1623896, 1709, 2935
1692004, 1709, 2935
1759809, 1709, 2935
1829210, 1709, 2935
1895386, 1709, 2935
1962923, 1709, 2935
2030914, 1709, 2935
2098960, 1709, 2935
2166798, 1709, 2935
2236230, 1709, 2935
2305138, 1709, 2935
2374035, 1709, 2935
2441108, 1709, 2935
2509828, 1709, 2935
2576822, 1709, 2935
2645514, 1709, 2935
2713858, 1709, 2935
2781405, 1709, 2935
2848982, 1709, 2935
2916915, 1709, 2935
2986832, 1709, 2935
3056991, 1709, 2935
3125716, 1709, 2935
3195180, 1709, 2935
3263536, 1709, 2935
3332874, 1709, 2935
3400521, 1709, 2935
3469512, 1709, 2935
3537145, 1709, 2935
3604659, 1709, 2935
3616991, 1709, 2947
3617304, 1709, 2949
3618145, 1709, 2968
3619097, 1709, 2968
3620025, 1709, 2968
3621088, 1709, 2968
3622041, 1709, 2968
3622910, 1709, 2968
3623824, 1709, 2968
3624049, 1709, 2979
3624322, 1709, 2981
3624344, 1709, 2983
3625022, 1709, 2983
3626162, 1709, 2983
3627291, 1712, 3039
3627295, 1712, 3045
3628151, 1712, 3045
3629143, 1712, 3045
3630300, 1712, 3045
3631450, 1712, 3045
3632590, 1712, 3045
3633635, 1712, 3045
3634649, 1712, 3045
3635549, 1712, 3051
3636246, 1712, 3051
3637371, 1712, 3051
3638551, 1712, 3051
3639714, 1712, 3051
3640909, 1712, 3051
3642046, 1712, 3051
3643201, 1712, 3051
3644128, 1712, 3051
3645272, 1712, 3051
3646527, 1712, 3051
3647346, 1713, 3054
3647350, 1713, 3058
3647734, 1713, 3060
3649439, 1713, 3060
3651225, 1713, 3060
3652935, 1713, 3062
3654772, 1713, 3062
3656398, 1713, 3062
3657404, 1713, 3062
3658714, 1713, 3062
3660177, 1713, 3062
3661492, 1713, 3062
3662509, 1713, 3062
3663988, 1713, 3062
3665475, 1713, 3062
3666842, 1713, 3062
3667986, 1713, 3062
3669318, 1713, 3062
3670773, 1713, 3062
3671931, 1713, 3062
3673087, 1713, 3062
3674564, 1713, 3062
3675705, 1713, 3062
3676865, 1713, 3062
3678361, 1713, 3062
3679197, 1713, 3062
3680716, 1713, 3062
3681867, 1713, 3062
3682753, 1713, 3067
3684281, 1713, 3067
3686301, 1713, 3094
3688455, 1713, 3094
3690835, 1713, 3094
3693218, 1713, 3094
3695803, 1713, 3094
3698086, 1713, 3095
3704976, 1713, 3095
3706945, 1715, 3101
3706988, 1715, 3104
3707177, 1717, 3106
3708720, 1717, 3106
3709887, 1717, 3106
3711129, 1717, 3106
3712630, 1717, 3106
3714064, 1717, 3106
3715369, 1717, 3106
3717360, 1717, 3106
3719165, 1717, 3106
3720967, 1717, 3106
3722744, 1717, 3106
3724105, 1717, 3107
3725938, 1717, 3107
3727996, 1717, 3107
3730363, 1717, 3107
3732368, 1717, 3109
3735156, 1717, 3109
3738250, 1717, 3109
3740030, 1717, 3148
3743229, 1717, 3148
3752819, 1717, 3148
3770790, 1717, 3148
3788931, 1717, 3148
3806839, 1717, 3148
3824492, 1717, 3148
3842562, 1717, 3148
3859973, 1717, 3148
3877767, 1717, 3148
3895668, 1717, 3148
3913142, 1717, 3148
3931552, 1717, 3148
3949684, 1717, 3148
3966948, 1717, 3148
3984472, 1717, 3148
4002106, 1717, 3148
4019757, 1717, 3148
4037423, 1717, 3148
4056007, 1717, 3148
4073570, 1717, 3148
4091280, 1717, 3148
4109151, 1717, 3148
4122048, 1717, 3148
4124034, 1717, 3148
4125812, 1717, 3148
4127554, 1717, 3148
4129168, 1717, 3148
4130827, 1717, 3148
4132528, 1717, 3148
4134319, 1717, 3148
4136125, 1717, 3148
4137940, 1717, 3148
4139448, 1717, 3148
